date,value,error
2015-03-19,1.94234708427,0.0120988388655
2015-03-20,1.93284561494,0.0112797550882
2015-03-21,1.91660269695,0.00896099425283
2015-03-22,1.90791436645,0.00527630490693
2015-03-23,1.90587488265,0.00667316697153
2015-03-24,1.90380665179,0.00493556814235
2015-03-25,1.90597348269,0.00519565298317
2015-03-26,1.89972755801,0.00865055679397
2015-03-27,1.88987908391,0.00964732074592
2015-03-28,1.88604806247,0.0112022779096
2015-03-29,1.87989185007,0.013986341162
2015-03-30,1.87274331861,0.0125314757436
2015-03-31,1.86738322502,0.00684076078974
2015-04-01,1.86332776373,0.00890026941792
2015-04-02,1.85186287388,0.00983817610614
2015-04-03,1.84290283319,0.0111754192244
2015-04-04,1.83679336597,0.012393204067
2015-04-05,1.83191867759,0.0126166263879
2015-04-06,1.82005992749,0.0111870560796
2015-04-07,1.81651909926,0.00987244912452
2015-04-08,1.80916336575,0.00911025885921
2015-04-09,1.8071663157,0.0104549901816
2015-04-10,1.79966858802,0.0120202648809
2015-04-11,1.80068557187,0.00701639554175
2015-04-12,1.79691974315,0.00860073204233
2015-04-13,1.80694189727,0.0108423092779
2015-04-14,1.81497126237,0.0105144180122
2015-04-15,1.8096390349,0.0104780309441
2015-04-16,1.80369433213,0.0106873730035
2015-04-17,1.79124145304,0.0111831833666
2015-04-18,1.78568631315,0.0117259938828
2015-04-19,1.78720869334,0.0136950181368
2015-04-20,1.7807893139,0.00978120366545
2015-04-21,1.77671965778,0.00951207206599
2015-04-22,1.770154638,0.0105531023989
2015-04-23,1.76256632868,0.00843402573978
2015-04-24,1.75706253285,0.010320724512
2015-04-25,1.75191930354,0.0106006629403
2015-04-26,1.75040060434,0.0119327438322
2015-04-27,1.74107355206,0.0141918855074
2015-04-28,1.73861272631,0.00804582859083
2015-04-29,1.7362938232,0.0113377367467
2015-04-30,1.72907845987,0.0116058065641
2015-05-01,1.72284226454,0.0108392346392
2015-05-02,1.73338355176,0.0160937161293
2015-05-03,4.58789059891,1.1344793085
2015-05-04,8.04309200355,0.990967396895
2015-05-05,8.20144197031,0.853686758198
2015-05-06,8.93795137423,1.48851780236
2015-05-07,7.91390045173,0.489080315959
2015-05-08,8.67118001362,1.33980407796
2015-05-09,5.40480236656,0.941284687383
2015-05-10,2.80721009397,0.591158055445
2015-05-11,3.20176218355,0.646289646982
2015-05-12,3.13275297064,0.231552400482
2015-05-13,2.03093064745,0.469895956232
2015-05-14,2.70941614062,1.30735439016
2015-05-15,3.59826076813,1.46781273244
2015-05-16,2.34475521417,0.5227667296
2015-05-17,2.08135010619,0.244852008765
2015-05-18,2.03364171105,0.329578289771
2015-05-19,1.72739688875,0.00870172236946
2015-05-20,1.72778632461,0.0111338505502
2015-05-21,1.72149483547,0.0114950026674
2015-05-22,1.71408580408,0.0123058011507
2015-05-23,1.71039149595,0.00993127833721
2015-05-24,1.70848501157,0.010557718019
2015-05-25,1.70253030991,0.0104136960285
2015-05-26,1.69235435772,0.010480145912
2015-05-27,1.81667106376,0.245879516006
2015-05-28,1.68348100793,0.0120440359102
2015-05-29,2.19877085961,1.17040664643
2015-05-30,7.04809020614,4.04404320648
2015-05-31,17.6657596825,2.56380471021
2015-06-01,13.0448158404,4.32448363808
2015-06-02,14.8330488592,4.92970603036
2015-06-03,16.8491026145,2.15420205509
2015-06-04,19.0570526797,1.53862880247
2015-06-05,20.291192857,0.724199352309
2015-06-06,20.5429765322,0.611201528807
2015-06-07,20.4472327999,1.086998176
2015-06-08,20.5781174748,0.0953041417556
2015-06-09,20.5765041743,0.0206626449449
2015-06-10,20.5658143128,0.0264731767038
2015-06-11,20.5481169408,0.0270792952425
2015-06-12,20.5436834461,0.0420055937315
2015-06-13,20.5363780622,0.0242502365896
2015-06-14,20.5251931748,0.0273943586819
2015-06-15,20.5165176127,0.0225359221967
2015-06-16,20.5403604681,0.02897328533
2015-06-17,20.3424902924,0.121714897476
2015-06-18,20.288508969,0.0561884172394
2015-06-19,20.2559337023,0.0241905158769
2015-06-20,20.2325655574,0.0274526193691
2015-06-21,20.2083889379,0.028091808627
2015-06-22,20.2377686768,0.0241038257911
2015-06-23,20.2742770248,0.0209101970575
2015-06-24,20.3037458603,0.0265041193881
2015-06-25,20.3478341251,0.0267406827629
2015-06-26,20.3880833318,0.0687515761988
2015-06-27,20.3307893698,0.0426659161007
2015-06-28,20.3452164762,0.0376071144786
2015-06-29,20.3726197981,0.0571947220002
2015-06-30,20.419093486,0.0543888548054
2015-07-01,20.3635621932,0.0681081929497
2015-07-02,20.3597108278,0.0523455178124
2015-07-03,20.4271934012,0.0776957172117
2015-07-04,20.4419841906,0.0954271311635
2015-07-05,20.4660322399,0.0270628389684
2015-07-06,20.4397627569,0.0229548140942
2015-07-07,20.4535413939,0.0369294577346
2015-07-08,20.4410696318,0.0270614800208
2015-07-09,20.4498269357,0.0231790161856
2015-07-10,20.4619462793,0.0185264384204
2015-07-11,20.4612068314,0.0233750620778
2015-07-12,20.4568243141,0.0339297076511
2015-07-13,20.4487032241,0.0305619336392
2015-07-14,20.4557627277,0.0217414369142
2015-07-15,20.4675084881,0.0322985360448
2015-07-16,20.4633759535,0.528299390772
2015-07-17,20.466995224,0.221176737023
2015-07-18,15.8182816172,7.93488067554
2015-07-19,17.9980520798,6.24814278476
2015-07-20,20.4423952341,1.02849267798
2015-07-21,19.2212269513,4.52448818438
2015-07-22,18.4272481838,4.50520957505
2015-07-23,15.5432648172,6.99637686352
2015-07-24,16.7359653697,6.24290024331
2015-07-25,10.4061670106,6.36839051187
2015-07-26,16.6820658842,5.24549340117
2015-07-27,6.64221825605,2.60358197947
2015-07-28,8.37658563314,5.1597800129
2015-07-29,5.73203521499,0.0276319655308
2015-07-30,5.78972191107,0.0358157916738
2015-07-31,7.68294901264,4.03151805405
2015-08-01,9.20805219579,5.3392464832
2015-08-02,14.9434400811,8.10612148764
2015-08-03,14.9762008638,7.19480257186
2015-08-04,14.6849680099,6.63236853408
2015-08-05,5.19744768553,0.530112783594
2015-08-06,5.15555134502,0.0662400762622
2015-08-07,5.34792369303,0.0861046768972
2015-08-08,6.4087279882,3.00211213766
2015-08-09,5.95861751355,1.051055018
2015-08-10,5.6064347482,0.0546351749669
2015-08-11,NaN,NaN
2015-08-12,NaN,NaN
2015-08-13,NaN,NaN
2015-08-14,NaN,NaN
2015-08-15,NaN,NaN
2015-08-16,NaN,NaN
2015-08-17,NaN,NaN
2015-08-18,NaN,NaN
2015-08-19,3.82640854654,0.871436470031
2015-08-20,2.69308418296,0.684034937297
2015-08-21,1.9200519868,0.586396210171
2015-08-22,3.56451428209,1.18556076003
2015-08-23,3.47073637339,0.528381079722
2015-08-24,9.31253532577,5.85062845648
2015-08-25,7.97706062757,5.34842196258
2015-08-26,7.79930776643,3.98741652941
2015-08-27,6.39995909164,3.28587418899
2015-08-28,4.16356838463,0.707364273758
2015-08-29,5.56703139941,3.18134880651
2015-08-30,4.36804498326,2.10973259209
2015-08-31,1.09234467509,1.79041673889
2015-09-01,1.458029543,0.0234771500227
2015-09-02,1.51009324254,0.0102657279416
2015-09-03,1.51026385068,0.0125605975806
2015-09-04,1.50646031297,0.0165389076242
2015-09-05,1.50076492631,0.00950470582899
2015-09-06,1.4971381571,0.0137251881369
2015-09-07,1.49321504777,0.0144688799076
2015-09-08,1.48264150401,0.0117086714713
2015-09-09,1.476590634,0.0126690591766
2015-09-10,1.47835908227,0.0121955014711
2015-09-11,1.48136910287,0.0133019749364
2015-09-12,1.46946348112,0.0155514686596
2015-09-13,1.45930963192,0.0104843337496
2015-09-14,1.45843347055,0.0109811694845
2015-09-15,1.45276438796,0.0149064855523
2015-09-16,1.44963744348,0.0140538166119
2015-09-17,1.4462575947,0.0106829985659
2015-09-18,1.4438116961,0.011600498557
2015-09-19,1.44251616417,0.0120323717048
2015-09-20,1.48647438519,0.0203769893313
2015-09-21,1.50180244695,0.0141570027125
2015-09-22,1.49847783919,0.0135750534372
2015-09-23,1.49548871425,0.0117292904853
2015-09-24,1.49482470008,0.0141397090854
2015-09-25,1.48941354356,0.0120612747525
2015-09-26,1.48270497826,0.014619162419
2015-09-27,1.47199649489,0.0133078888565
2015-09-28,1.47023329633,0.0125911585651
2015-09-29,1.4630486719,0.0131437406755
2015-09-30,1.45676065833,0.00942023784366
2015-10-01,1.45435675673,0.0115383606898
2015-10-02,1.45274013224,0.0139984306619
2015-10-03,1.453599793,0.0092837715149
2015-10-04,1.45989268667,0.0117653858833
2015-10-05,1.45801479504,0.00974061221452
2015-10-06,1.44670115843,0.00922452468118
2015-10-07,1.44062189702,0.00893984667769
2015-10-08,1.43539578123,0.00867618416877
2015-10-09,1.42844172226,0.0107406695772
2015-10-10,1.4248221894,0.0125692711331
2015-10-11,1.42870494973,0.00607762829277
2015-10-12,1.42495453758,0.0109611976044
2015-10-13,1.41796916627,0.0133223725407
2015-10-14,1.41328847654,0.0108184284184
2015-10-15,1.41002553835,0.0107021808417
2015-10-16,1.40462688007,0.0102162134289
2015-10-17,1.39716101716,0.0121269851122
2015-10-18,1.3920314688,0.00852115999308
2015-10-19,1.39078881802,0.00918725677891
2015-10-20,1.38512638523,0.0110475214172
2015-10-21,1.37888645808,0.0107872121852
2015-10-22,1.37470046286,0.0103729902809
2015-10-23,1.40277909181,0.0252645825981
2015-10-24,1.43452943784,0.00405663107918
2015-10-25,1.43686660291,0.00960993656991
2015-10-26,1.43191373694,0.00886306020524
2015-10-27,1.42094246888,0.0113320851554
2015-10-28,1.41082938775,0.0109586346717
2015-10-29,1.41042165478,0.0100075374585
2015-10-30,1.40698692975,0.00904915584071
2015-10-31,NaN,NaN
2015-11-01,1.38866147665,0.00883463682961
2015-11-02,1.38035251918,0.0105788844686
2015-11-03,1.37333949318,0.0112840028971
2015-11-04,1.37026549952,0.00716360306964
2015-11-05,1.38255265013,0.0110138187321
2015-11-06,1.42200037459,0.0162005669737
2015-11-07,1.440137638,0.0120612684866
2015-11-08,1.44147718389,0.00960428625144
2015-11-09,1.43816206758,0.00770574397292
2015-11-10,1.43183929983,0.00985489361298
2015-11-11,1.4293264197,0.0102153254823
2015-11-12,1.42929398103,0.00843548856662
2015-11-13,1.41810199662,0.0105913883451
2015-11-14,1.40825521144,0.00929243688809
2015-11-15,1.4040666048,0.0119585474241
2015-11-16,1.40242864088,0.00845370763652
2015-11-17,1.40077717152,0.00970312590438
2015-11-18,1.40423104652,0.00593545961327
2015-11-19,1.40106069226,0.00989537194614
2015-11-20,1.39252666252,0.0102885465274
2015-11-21,1.39030060524,0.0117652608305
2015-11-22,1.38831895962,0.010487852752
2015-11-23,1.38392108375,0.0111289429308
2015-11-24,1.3777622144,0.0107930946456
2015-11-25,1.37282309278,0.00738071877662
2015-11-26,1.37198363605,0.00801632021869
2015-11-27,1.37221017738,0.00843169711146
2015-11-28,1.36797391933,0.00999687877721
2015-11-29,1.35869103293,0.00780557359321
2015-11-30,1.35209132907,0.0102868739969
2015-12-01,1.34436810217,0.00908174748491
2015-12-02,1.33695520478,0.00897195633662
2015-12-03,1.3314070404,0.0084821157979
2015-12-04,1.32816833645,0.00880381776939
2015-12-05,1.32586845358,0.00971612033469
2015-12-06,1.32525491769,0.00905969249041
2015-12-07,1.32361146664,0.00883758681903
2015-12-08,1.32180163891,0.00978636030186
2015-12-09,1.3258067596,0.00920139280326
2015-12-10,1.32019514095,0.00998117870892
2015-12-11,1.31647380101,0.0116027978209
2015-12-12,1.29823322374,0.23788045278
2015-12-13,1.31070192843,0.00881620966966
2015-12-14,1.30776555487,0.00855505605747
2015-12-15,1.31848790418,0.00628198592757
2015-12-16,1.32096048463,0.0102486528474
2015-12-17,1.33460490193,0.0204366977722
2015-12-18,1.37074584388,0.00787704048579
2015-12-19,1.36480688786,0.0099943997654
2015-12-20,1.355109093,0.0105718120983
2015-12-21,1.34634472426,0.1061635755
2015-12-22,1.34618827381,0.00887731293843
2015-12-23,1.34314434142,0.00799112315943
2015-12-24,1.3370773134,0.0101326178243
2015-12-25,1.33420302322,0.0097976870194
2015-12-26,1.32912165928,0.0109860887721
2015-12-27,1.32113007639,0.00946467118843
2015-12-28,1.31416937625,0.00878691478131
2015-12-29,1.308599247,0.0124078844733
2015-12-30,1.30711559241,0.00962854318175
2015-12-31,1.30403114924,0.00846633490599
2016-01-01,1.30161002484,0.0133354519296
2016-01-02,1.30025563146,0.0102960732251
2016-01-03,1.29908112984,0.0100241852469
2016-01-04,1.29406635296,0.00719177650468
2016-01-05,1.29007082295,0.0089715290558
2016-01-06,1.28309932594,0.0088224626809
2016-01-07,1.2791097728,0.00849939988993
2016-01-08,1.28122476647,0.00779643996071
2016-01-09,1.27774184604,0.00551525349316
2016-01-10,1.27782258896,0.00868673635284
2016-01-11,1.27449326565,0.0101202738038
2016-01-12,1.2711111732,0.00965203102747
2016-01-13,1.26767579687,0.00961216347372
2016-01-14,1.25941079195,0.00902377225759
2016-01-15,1.25429435699,0.0105867234514
2016-01-16,1.24912625587,0.00965357357021
2016-01-17,1.24692207264,0.0108437057541
2016-01-18,1.24292179777,0.0104428676015
2016-01-19,1.23897605812,0.0106932496215
2016-01-20,1.23370873907,0.00989218323136
2016-01-21,1.22848688177,0.00926843640521
2016-01-22,1.22175609551,0.0100795311523
2016-01-23,1.22014322551,0.00852950046077
2016-01-24,1.23123493976,0.0196006085382
2016-01-25,1.28780133738,0.00879199786676
2016-01-26,1.29476802596,0.0106524102572
2016-01-27,1.30193744152,0.00669365091777
2016-01-28,1.29973235206,0.00800517348636
2016-01-29,1.29937794323,0.00953136747316
2016-01-30,1.29660954179,0.00967815704795
2016-01-31,1.33435569856,0.0148780241366
2016-02-01,1.349711755,0.00717036845624
2016-02-02,1.34640230394,0.00879863173122
2016-02-03,1.34320872752,0.00910825397844
2016-02-04,1.34374536129,0.00916402201676
2016-02-05,1.34094921094,0.00483156017061
2016-02-06,1.36893075387,0.019519603341
2016-02-07,1.39302313319,0.00747748076805
2016-02-08,1.39457109082,0.00750929818178
2016-02-09,1.39239341224,0.0090204106442
2016-02-10,1.38999383337,0.00775088258725
2016-02-11,1.38641556399,0.0101278576951
2016-02-12,1.37892782453,0.0154331182505
2016-02-13,1.36853238079,0.0140661216398
2016-02-14,1.36126262406,0.0149210399322
2016-02-15,1.35215717542,0.0167462015207
2016-02-16,1.34221385516,0.00964830872406
2016-02-17,1.33916152786,0.0101882000518
2016-02-18,1.33424125452,0.0117919353111
2016-02-19,1.32800972655,0.0107050293621
2016-02-20,1.3203716969,0.0100804181056
2016-02-21,1.31343594833,0.00972384286347
2016-02-22,1.30748583356,0.00926078332546
2016-02-23,1.30112402061,0.0102670602409
2016-02-24,1.2964998638,0.00978002048429
2016-02-25,1.29091054176,0.0066357873985
2016-02-26,1.2893105632,0.0112600203048
2016-02-27,1.28487550456,0.0107349962751
2016-02-28,1.2800078622,0.0123885437801
2016-02-29,1.27262419753,0.00927158721856
2016-03-01,1.27158175578,0.0108007512769
2016-03-02,1.27245018853,0.00928480382371
2016-03-03,1.28074122005,0.0081628151156
2016-03-04,1.30986564639,0.0284327097744
2016-03-05,1.38757937535,0.00533859244664
2016-03-06,1.38764889631,0.00848667795932
2016-03-07,1.38425094657,0.0101760946475
2016-03-08,1.37740084286,0.0117031407354
2016-03-09,1.37168107808,0.0108541595071
2016-03-10,1.36350825933,0.0121203304238
2016-03-11,1.36224621328,0.007827688637
2016-03-12,1.35469245798,0.0101193719526
2016-03-13,1.34414673317,0.00962625833277
2016-03-14,1.33697021617,0.00978516519078
2016-03-15,1.33438181839,0.00909382601753
2016-03-16,1.32639477554,0.00858965977656
2016-03-17,1.32047869989,0.0094777915249
2016-03-18,1.31253806876,0.010013014739
2016-03-19,1.30564273911,0.00982051979625
2016-03-20,1.30507786712,0.0112256463362
2016-03-21,1.30318104364,0.00916729137339
2016-03-22,1.30247578535,0.00823497141765
2016-03-23,1.30260999609,0.00766102833302
2016-03-24,1.3070199204,0.00897049123477
2016-03-25,1.30858166653,0.0120161545787
2016-03-26,1.30104276924,0.00915660332918
2016-03-27,1.29699110917,0.00649566262823
2016-03-28,1.29386420857,0.0104438276028
2016-03-29,1.28898153501,0.00869433075953
2016-03-30,1.28335384819,0.0119817279693
2016-03-31,1.27613980262,0.0104699563914
2016-04-01,1.27320549079,0.0106387409131
2016-04-02,1.26430570952,0.0122281768924
2016-04-03,1.26017909124,0.00944792349545
2016-04-04,1.28107788896,0.0122223184628
2016-04-05,1.29872404013,0.00846932643701
2016-04-06,1.2921059732,0.00837839425375
2016-04-07,1.28459980065,0.0104026462771
2016-04-08,1.27858087039,0.0118011969153
2016-04-09,1.27784852982,0.0088696085762
2016-04-10,1.27663647242,0.0121593130276
2016-04-11,1.27320388565,0.0131917460878
2016-04-12,1.26949513873,0.0129533316999
2016-04-13,1.26110639971,0.011569962642
2016-04-14,1.25855141878,0.0112664270401
2016-04-15,1.25494729914,0.00865774818571
2016-04-16,1.25262015041,0.0105062457902
2016-04-17,1.26251938793,0.00860555383413
2016-04-18,1.26038169681,0.00925009042572
2016-04-19,1.25538681968,0.00927758746447
2016-04-20,1.26069205107,0.0083536855096
2016-04-21,1.26536976184,0.00799707259652
2016-04-22,1.26441715102,0.010337260045
2016-04-23,1.25947933802,0.00801845171089
2016-04-24,1.260403519,0.00823592665945
2016-04-25,1.27844702028,0.00547441285411
2016-04-26,1.2787049928,0.00947394566379
2016-04-27,1.27229186998,0.00918226406216
2016-04-28,1.26397820215,0.0107070890526
2016-04-29,1.2603207964,0.0110746789704
2016-04-30,1.25376347196,0.0114208102601
2016-05-01,1.2503141557,0.0109084755906
2016-05-02,1.2398906641,0.00838676863775
2016-05-03,1.2358462573,0.0110592459695
2016-05-04,1.22930261135,0.00885263410546
2016-05-05,1.22319506257,0.00944559705233
2016-05-06,1.21952325002,0.0107900594831
2016-05-07,1.21343092631,0.0103433754513
2016-05-08,1.21035224761,0.00645095546064
2016-05-09,1.20956289555,0.00390568650864
2016-05-10,1.21694749229,0.00610181400241
2016-05-11,1.22267299129,0.0060877806234
2016-05-12,1.21977538334,0.00838705212597
2016-05-13,1.21756324011,0.00799494519566
2016-05-14,1.21514709218,0.0102377881778
2016-05-15,1.21506515523,0.0115171522489
2016-05-16,1.21196791659,0.00752127191492
2016-05-17,1.20930175368,0.0114386415805
2016-05-18,1.19984346185,0.011544869306
2016-05-19,1.19886775799,0.00862635125789
2016-05-20,1.1946031861,0.00895478175627
2016-05-21,1.21885067887,0.0159757375209
2016-05-22,1.23328454644,0.0111854726312
2016-05-23,1.23321558092,0.0118285929555
2016-05-24,1.23256985683,0.0105522517711
2016-05-25,1.23294125967,0.00895806370239
2016-05-26,1.23028980553,0.0106083799768
2016-05-27,1.22681022794,0.00742029550245
2016-05-28,1.22586042005,0.00735542666532
2016-05-29,1.22286397033,0.00738025978775
2016-05-30,1.21784853446,0.0103069033931
2016-05-31,1.21235093411,0.0101890514666
2016-06-01,1.20191143477,0.0143985921183
2016-06-02,1.19966779682,0.00948225022603
2016-06-03,1.19403980924,0.0102779747309
2016-06-04,1.19690228719,0.00709109805071
2016-06-05,1.18985599019,0.00942708423604
2016-06-06,1.18225706908,0.00961281177771
2016-06-07,1.17575642811,0.0104284995438
2016-06-08,1.17199099283,0.00988608936154
2016-06-09,1.18292022544,0.0147958048831
2016-06-10,1.20788137722,0.00782516535046
2016-06-11,1.21398117581,0.00847176113599
2016-06-12,1.22228837549,0.0114195418991
2016-06-13,1.22092784068,0.0124562388901
2016-06-14,1.21630356151,0.0098216205335
2016-06-15,1.21267279471,0.00912265461439
2016-06-16,1.20867229017,0.00644203986829
2016-06-17,1.21934255958,0.00442507741208
2016-06-18,1.21944921227,0.00705263366961
2016-06-19,1.21732241649,0.00749919346086
2016-06-20,1.21494570503,0.00818680450294
2016-06-21,1.20999519543,0.00811737132625
2016-06-22,1.2068382634,0.0079765071766
2016-06-23,1.20538801737,0.00456657372053
2016-06-24,1.20627771985,0.00531948080075
2016-06-25,1.20823724777,0.00533337765203
2016-06-26,1.20865864178,0.0045810783178
2016-06-27,1.21249195359,0.00844576262762
2016-06-28,1.21115341697,0.00992383602904
2016-06-29,1.21166157956,0.00558484566842
2016-06-30,1.22834296435,0.00785803255738
2016-07-01,1.23029380004,0.010367651128
2016-07-02,1.220627213,0.0110726262681
2016-07-03,1.21371492453,0.0083439859355
2016-07-04,1.21374911243,0.00980818876123
2016-07-05,1.20786560428,0.0109933996345
2016-07-06,1.21002299423,0.00643436342761
2016-07-07,1.21346343102,0.00851624437319
2016-07-08,1.24706325438,0.023015976806
2016-07-09,1.26379229404,0.00956178592003
2016-07-10,1.27776008149,0.00944517069152
2016-07-11,1.28881524037,0.00793833844202
2016-07-12,1.28396856335,0.0118944749392
2016-07-13,1.27701837397,0.010163488084
2016-07-14,1.27623410744,0.0112067735453
2016-07-15,1.26748902504,0.0104702274285
2016-07-16,1.25316637969,0.203037597721
2016-07-17,1.25508867449,0.011863290058
2016-07-18,1.24617839687,0.138494064551
2016-07-19,1.24470693666,0.00967145984082
2016-07-20,1.24171360352,0.00896653009896
2016-07-21,1.23378469734,0.0100765593891
2016-07-22,1.23003090247,0.00811837962541
2016-07-23,1.23040519208,0.00702677161735
2016-07-24,1.23176866497,0.139549890768
2016-07-25,1.2311299894,0.00974558505679
2016-07-26,1.23013279952,0.0086601900606
2016-07-27,1.21972242216,0.0137475950369
2016-07-28,1.21369745555,0.137535086892
2016-07-29,1.21941976346,0.00959247117467
2016-07-30,1.2118151498,0.0102658239147
2016-07-31,1.21311823904,0.00840205523385
2016-08-01,1.21490988038,0.146129718049
2016-08-02,1.20823314858,0.313770685897
2016-08-03,1.2127562004,0.0113809962667
2016-08-04,1.2121099443,0.0102846608942
2016-08-05,1.20874296571,0.00697314241581
2016-08-06,1.208288467,0.00721540433883
2016-08-07,1.21040355673,0.0143236384005
2016-08-08,1.20166272864,0.0152582751639
2016-08-09,1.22293404184,0.0177071032219
2016-08-10,1.26149905991,0.00973729277994
2016-08-11,1.26279538214,0.0125423136168
2016-08-12,1.25537409502,0.0118188329821
2016-08-13,1.25193108234,0.00942110666013
2016-08-14,1.25078508355,0.0156839115945
2016-08-15,1.24262716393,0.0115447305875
2016-08-16,1.24997476514,0.0107835643092
2016-08-17,1.26025430149,0.00995608936656
2016-08-18,1.26010882208,0.0120030285778
2016-08-19,1.25084305197,0.00805789942731
2016-08-20,1.24753622916,0.00917603924213
2016-08-21,1.24078015596,0.0111279685761
2016-08-22,1.23372522414,0.0115815718366
2016-08-23,1.22573256119,0.0127668080181
2016-08-24,1.2194924679,0.139676326823
2016-08-25,1.21506731167,0.00814691069231
2016-08-26,1.21723724817,0.00743374229314
2016-08-27,1.21278457392,0.00587933332043
2016-08-28,1.21614847491,0.00717028054424
2016-08-29,1.21063569124,0.00792294937065
2016-08-30,1.20085733941,0.0113532484832
2016-08-31,1.19762665176,0.0105249984253
2016-09-01,1.19053620309,0.011171779059
2016-09-02,1.18073385012,0.0125881680446
2016-09-03,1.17735640783,0.0125669184667
2016-09-04,1.17227292635,0.0138703600077
2016-09-05,1.16865653302,0.0114105425721
2016-09-06,1.16517256192,0.0103628210671
2016-09-07,1.15709991609,0.0133928553868
2016-09-08,1.15143996238,0.0117404678556
2016-09-09,1.14078508406,0.0131921462146
2016-09-10,1.13690244566,0.0125250399736
2016-09-11,1.1290363313,0.0106590563905
2016-09-12,1.1241185379,0.00805810631442
2016-09-13,1.12303805493,0.0107676454906
2016-09-14,1.11907563164,0.0112138205526
2016-09-15,1.11618649546,0.0100708504045
2016-09-16,0.28758114738,2.13767173676
2016-09-17,-5.01071073137,0.0296387360715
2016-09-18,-5.00330653143,0.0278400040825
2016-09-19,-4.99774381039,0.0283180220986
2016-09-20,-1.94786073994,3.05874303802
2016-09-21,1.11559394352,0.00925878170599
2016-09-22,1.11867893962,0.0106759614133
2016-09-23,1.11102708674,0.0118324570678
2016-09-24,1.10898903692,0.00794554100897
2016-09-25,1.13299646833,0.00977543470735
2016-09-26,1.1419086936,0.0185008996616
2016-09-27,1.17437028539,0.00936414585734
2016-09-28,1.16981145065,0.0123363717844
2016-09-29,1.1652248834,0.0132661521532
2016-09-30,1.15569935744,0.0148330397343
2016-10-01,1.14635531442,0.00886349742779
2016-10-02,1.14608958333,0.013743011109
2016-10-03,1.13840239564,0.0155798194755
2016-10-04,1.13039995276,0.0141471763898
2016-10-05,1.12186967159,0.0105292027918
2016-10-06,1.12390800715,0.00868055959813
2016-10-07,1.12330213046,0.014968100049
2016-10-08,1.10922627397,0.0146586501432
2016-10-09,1.10194866268,0.0131784424413
2016-10-10,1.09687852077,0.0116765280562
2016-10-11,1.11614785787,0.0169512729236
2016-10-12,1.13315013841,0.0120272376886
2016-10-13,1.12850808224,0.0112757775011
2016-10-14,1.12588777863,0.013546638382
2016-10-15,1.1242257792,0.0123346741122
2016-10-16,1.11291416554,0.0119116994664
2016-10-17,1.10331069841,0.0128815199441
2016-10-18,1.09536104996,0.010759427774
2016-10-19,1.08882936025,0.0135651881817
2016-10-20,1.08259422789,0.0146520416667
2016-10-21,1.07658137168,0.0165842029341
2016-10-22,1.07375236881,0.0144223355673
2016-10-23,1.06251573054,0.0116287355384
2016-10-24,1.05568860681,0.0115455516024
2016-10-25,1.04487786237,0.0133598389048
2016-10-26,1.03975607865,0.014396804082
2016-10-27,1.03279542726,0.0117081246731
2016-10-28,1.03276952313,0.0124786855897
2016-10-29,1.021475308,0.0155980535136
2016-10-30,1.01454421444,0.0145252424701
2016-10-31,1.00285354394,0.0090359477004
2016-11-01,0.994841323638,0.0138060868415
2016-11-02,0.992587576615,0.0140384639433
2016-11-03,0.987191401025,0.0109411341793
2016-11-04,0.983818381199,0.0194709148523
2016-11-05,0.977980715204,0.0180941564258
2016-11-06,0.971871384346,0.0142058638694
2016-11-07,0.97246080697,0.00981360336026
2016-11-08,0.961892326619,0.0139142220109
2016-11-09,0.95241845271,0.0119172258249
2016-11-10,0.947546407527,0.0112267642206
2016-11-11,0.944783193393,0.0151148646296
2016-11-12,0.962815398726,0.0207030586245
2016-11-13,0.977276372117,0.0142242082127
2016-11-14,0.964227342232,0.0182537979102
2016-11-15,0.960726021889,0.0148214642563
2016-11-16,0.958638545964,0.0115950494141
2016-11-17,0.951763145922,0.00672072131668
2016-11-18,0.948950612372,0.0123604857384
2016-11-19,0.939630596663,0.0128190247921
2016-11-20,0.936777492756,0.0112210587903
2016-11-21,0.927763733995,0.00691978525677
2016-11-22,0.919504590439,0.0101407084722
2016-11-23,0.931470050844,0.0101811142594
2016-11-24,0.925943765623,0.0138252905675
2016-11-25,0.920117442451,0.0109089208553
2016-11-26,0.947924191651,0.0261498253838
2016-11-27,0.977809101625,0.0101649882861
2016-11-28,0.967611128585,0.0121075828822
2016-11-29,0.964074399945,0.0122748377997
2016-11-30,0.958039074727,0.011514251717
2016-12-01,0.947871662525,0.00711198204297
2016-12-02,0.95027559506,0.00704957233559
2016-12-03,0.949761456919,0.0127179048929
2016-12-04,0.943586953916,0.0111403380171
2016-12-05,0.944263186965,0.00973437574935
2016-12-06,0.937417834549,0.0114546042494
2016-12-07,0.929302066833,0.00841697999684
2016-12-08,0.927226701112,0.0119385271156
2016-12-09,0.921119982551,0.0149711133909
2016-12-10,0.924442610305,0.0102986294631
2016-12-11,0.920020725882,0.0109720969967
2016-12-12,0.914822634663,0.0120838380068
2016-12-13,0.906592878601,0.0147112907515
2016-12-14,0.893772392581,0.0151620316189
2016-12-15,0.889468603342,0.0147235927283
2016-12-16,0.885977787867,0.0104435894146
2016-12-17,0.881273726712,0.0126205074004
2016-12-18,0.874323933706,0.0102482518015
2016-12-19,0.870580884611,0.012344682495
2016-12-20,0.86253687262,0.012190800456
2016-12-21,0.895146864252,0.0493838734118
